ts,source,step,exe,cmdline,user,pid,src_ip,src_port,excerpt,source_file
2025-12-10 11:45:34.203,syslog,AUTH,sshd,,,76716,,,"Disconnecting invalid user hduser 185.246.128.171 port 15630: Change of username or service not allowed: (hduser,ssh-connection) -> (operator,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:45:42.487,syslog,AUTH,sshd,,operator,76748,185.246.128.171,59689,Invalid user operator from 185.246.128.171 port 59689 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:45:42.488,syslog,AUTH,sshd,,,76748,,,Failed none for invalid user operator from 185.246.128.171 port 59689 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:45:43.313,syslog,AUTH,sshd,,,76748,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:45:43.313,syslog,AUTH,sshd,,,76748,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:45:45.559,syslog,AUTH,sshd,,operator,76748,185.246.128.171,59689,Failed password for invalid user operator from 185.246.128.171 port 59689 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:45:46.195,syslog,AUTH,sshd,,,76748,,,"Disconnecting invalid user operator 185.246.128.171 port 59689: Change of username or service not allowed: (operator,ssh-connection) -> (1,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:45:47.847,syslog,AUTH,sshd,,1,76840,185.246.128.171,49089,Invalid user 1 from 185.246.128.171 port 49089 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:45:47.849,syslog,AUTH,sshd,,,76840,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:45:47.849,syslog,AUTH,sshd,,,76840,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:45:50.311,syslog,AUTH,sshd,,1,76840,185.246.128.171,49089,Failed password for invalid user 1 from 185.246.128.171 port 49089 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:45:51.784,syslog,AUTH,sshd,,,76840,,,"Disconnecting invalid user 1 185.246.128.171 port 49089: Change of username or service not allowed: (1,ssh-connection) -> (Test,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:45:57.418,syslog,AUTH,sshd,,Test,76884,185.246.128.171,51603,Invalid user Test from 185.246.128.171 port 51603 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:45:57.420,syslog,AUTH,sshd,,,76884,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:45:57.420,syslog,AUTH,sshd,,,76884,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:45:59.587,syslog,AUTH,sshd,,Test,76884,185.246.128.171,51603,Failed password for invalid user Test from 185.246.128.171 port 51603 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:00.593,syslog,AUTH,sshd,,,76884,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:02.504,syslog,AUTH,sshd,,Test,76884,185.246.128.171,51603,Failed password for invalid user Test from 185.246.128.171 port 51603 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:04.647,syslog,AUTH,sshd,,,76884,,,"Disconnecting invalid user Test 185.246.128.171 port 51603: Change of username or service not allowed: (Test,ssh-connection) -> (landscape,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:04.647,syslog,AUTH,sshd,,,76884,,,PAM 1 more authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:08.269,syslog,AUTH,sshd,,,77041,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 user=landscape | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:10.282,syslog,AUTH,sshd,,landscape,77041,185.246.128.171,43220,Failed password for landscape from 185.246.128.171 port 43220 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:12.031,syslog,AUTH,sshd,,theta,77087,185.246.128.171,22424,Invalid user theta from 185.246.128.171 port 22424 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:12.033,syslog,AUTH,sshd,,,77087,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:12.033,syslog,AUTH,sshd,,,77087,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:13.598,syslog,AUTH,sshd,,theta,77087,185.246.128.171,22424,Failed password for invalid user theta from 185.246.128.171 port 22424 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:13.864,syslog,AUTH,sshd,,,77087,,,"Disconnecting invalid user theta 185.246.128.171 port 22424: Change of username or service not allowed: (theta,ssh-connection) -> (mohamed,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:20.291,syslog,AUTH,sshd,,mohamed,77126,185.246.128.171,22285,Invalid user mohamed from 185.246.128.171 port 22285 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:20.293,syslog,AUTH,sshd,,,77126,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:20.293,syslog,AUTH,sshd,,,77126,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:22.286,syslog,AUTH,sshd,,mohamed,77126,185.246.128.171,22285,Failed password for invalid user mohamed from 185.246.128.171 port 22285 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:28.487,syslog,AUTH,sshd,,,77126,,,"Disconnecting invalid user mohamed 185.246.128.171 port 22285: Change of username or service not allowed: (mohamed,ssh-connection) -> (aovalle,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:35.024,syslog,AUTH,sshd,,aovalle,77238,185.246.128.171,9850,Invalid user aovalle from 185.246.128.171 port 9850 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:35.026,syslog,AUTH,sshd,,,77238,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:35.026,syslog,AUTH,sshd,,,77238,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:36.250,syslog,AUTH,sshd,,minecraft,77262,125.31.2.160,43230,Invalid user minecraft from 125.31.2.160 port 43230 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:36.252,syslog,AUTH,sshd,,,77262,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:36.253,syslog,AUTH,sshd,,,77262,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=125.31.2.160 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:37.411,syslog,AUTH,sshd,,aovalle,77238,185.246.128.171,9850,Failed password for invalid user aovalle from 185.246.128.171 port 9850 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:37.773,syslog,AUTH,sshd,,minecraft,77262,125.31.2.160,43230,Failed password for invalid user minecraft from 125.31.2.160 port 43230 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:39.206,syslog,AUTH,sshd,,,77262,,,Disconnected from invalid user minecraft 125.31.2.160 port 43230 [preauth] | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:39.724,syslog,AUTH,sshd,,,77238,,,"Disconnecting invalid user aovalle 185.246.128.171 port 9850: Change of username or service not allowed: (aovalle,ssh-connection) -> (kafka,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:41.053,syslog,AUTH,sshd,,kafka,77290,185.246.128.171,37862,Invalid user kafka from 185.246.128.171 port 37862 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:41.055,syslog,AUTH,sshd,,,77290,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:41.055,syslog,AUTH,sshd,,,77290,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:43.600,syslog,AUTH,sshd,,kafka,77290,185.246.128.171,37862,Failed password for invalid user kafka from 185.246.128.171 port 37862 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:44.819,syslog,AUTH,sshd,,,77290,,,"Disconnecting invalid user kafka 185.246.128.171 port 37862: Change of username or service not allowed: (kafka,ssh-connection) -> (weewx,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:53.071,syslog,AUTH,sshd,,weewx,77384,185.246.128.171,46180,Invalid user weewx from 185.246.128.171 port 46180 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:53.072,syslog,AUTH,sshd,,,77384,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:53.072,syslog,AUTH,sshd,,,77384,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:55.595,syslog,AUTH,sshd,,weewx,77384,185.246.128.171,46180,Failed password for invalid user weewx from 185.246.128.171 port 46180 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:46:58.551,syslog,AUTH,sshd,,,77384,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:47:00.760,syslog,AUTH,sshd,,weewx,77384,185.246.128.171,46180,Failed password for invalid user weewx from 185.246.128.171 port 46180 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:47:01.812,syslog,AUTH,sshd,,,77384,,,"Disconnecting invalid user weewx 185.246.128.171 port 46180: Change of username or service not allowed: (weewx,ssh-connection) -> (aaa,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:47:01.812,syslog,AUTH,sshd,,,77384,,,PAM 1 more authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:47:09.197,syslog,AUTH,sshd,,aaa,77535,185.246.128.171,23267,Invalid user aaa from 185.246.128.171 port 23267 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:47:09.198,syslog,AUTH,sshd,,,77535,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:47:09.198,syslog,AUTH,sshd,,,77535,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:47:11.251,syslog,AUTH,sshd,,aaa,77535,185.246.128.171,23267,Failed password for invalid user aaa from 185.246.128.171 port 23267 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:47:13.773,syslog,AUTH,sshd,,,77535,,,"Disconnecting invalid user aaa 185.246.128.171 port 23267: Change of username or service not allowed: (aaa,ssh-connection) -> (minecraft,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:47:16.382,syslog,AUTH,sshd,,minecraft,77624,185.246.128.171,41949,Invalid user minecraft from 185.246.128.171 port 41949 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:47:16.384,syslog,AUTH,sshd,,,77624,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:47:16.384,syslog,AUTH,sshd,,,77624,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:47:18.733,syslog,AUTH,sshd,,minecraft,77624,185.246.128.171,41949,Failed password for invalid user minecraft from 185.246.128.171 port 41949 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:47:19.301,syslog,AUTH,sshd,,,77624,,,"Disconnecting invalid user minecraft 185.246.128.171 port 41949: Change of username or service not allowed: (minecraft,ssh-connection) -> (mysql,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:47:24.633,syslog,AUTH,sshd,,mysql,77698,185.246.128.171,43317,Invalid user mysql from 185.246.128.171 port 43317 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:47:24.635,syslog,AUTH,sshd,,,77698,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:47:24.635,syslog,AUTH,sshd,,,77698,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:47:26.080,syslog,AUTH,sshd,,mysql,77698,185.246.128.171,43317,Failed password for invalid user mysql from 185.246.128.171 port 43317 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:47:28.713,syslog,AUTH,sshd,,mysql,77698,185.246.128.171,43317,Failed password for invalid user mysql from 185.246.128.171 port 43317 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:47:28.713,syslog,AUTH,sshd,,,77698,,,"Disconnecting invalid user mysql 185.246.128.171 port 43317: Change of username or service not allowed: (mysql,ssh-connection) -> (Cisco,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:47:34.394,syslog,AUTH,sshd,,Cisco,77755,185.246.128.171,8146,Invalid user Cisco from 185.246.128.171 port 8146 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:47:34.396,syslog,AUTH,sshd,,,77755,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:47:34.396,syslog,AUTH,sshd,,,77755,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:47:36.549,syslog,AUTH,sshd,,Cisco,77755,185.246.128.171,8146,Failed password for invalid user Cisco from 185.246.128.171 port 8146 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:47:38.898,syslog,AUTH,sshd,,,77755,,,"Disconnecting invalid user Cisco 185.246.128.171 port 8146: Change of username or service not allowed: (Cisco,ssh-connection) -> (sync,ssh-connection) [preauth] | sshd",/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:47:47.926,syslog,AUTH,sshd,,,77789,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 user=sync | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:47:49.863,syslog,AUTH,sshd,,sync,77789,185.246.128.171,50666,Failed password for sync from 185.246.128.171 port 50666 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:47:59.792,syslog,AUTH,sshd,,huawei,78009,185.246.128.171,41509,Invalid user huawei from 185.246.128.171 port 41509 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:47:59.794,syslog,AUTH,sshd,,,78009,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:47:59.794,syslog,AUTH,sshd,,,78009,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=185.246.128.171 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:48:01.710,syslog,AUTH,sshd,,huawei,78009,185.246.128.171,41509,Failed password for invalid user huawei from 185.246.128.171 port 41509 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:48:02.587,syslog,AUTH,sshd,,,78009,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:48:04.917,syslog,AUTH,sshd,,huawei,78009,185.246.128.171,41509,Failed password for invalid user huawei from 185.246.128.171 port 41509 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:48:06.315,syslog,AUTH,sshd,,,78009,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:48:07.861,syslog,AUTH,sshd,,huawei,78009,185.246.128.171,41509,Failed password for invalid user huawei from 185.246.128.171 port 41509 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:48:09.823,syslog,AUTH,sshd,,,78077,,,pam_unix(sshd:auth): authentication failure logname= uid=0 euid=0 tty=ssh ruser= rhost=125.31.2.160 user=root | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:48:09.883,syslog,AUTH,sshd,,,78009,,,pam_unix(sshd:auth): check pass user unknown | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:48:11.780,syslog,AUTH,sshd,,root,78077,125.31.2.160,44936,Failed password for root from 125.31.2.160 port 44936 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
2025-12-10 11:48:11.841,syslog,AUTH,sshd,,huawei,78009,185.246.128.171,41509,Failed password for invalid user huawei from 185.246.128.171 port 41509 ssh2 | sshd,/Users/zhuoran/Projects/SSCMDataset/sanidata/sc2/attacker/azure_syslog.csv
